Year,Quarter,Total_number_of_fish,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180,185,190,195,200,205,210,215,220,225,230,235,240,245,250,255,260,265,270,275,280,285,290,295,300,305,310,315,320
2012,7,471,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,1,6,5,8,11,10,16,17,23,30,28,39,42,41,33,37,27,20,17,15,11,5,7,2,5,2,1,2,1,0,0,1,1,1,0,0,0
2012,10,338,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,1,0,4,2,7,11,14,23,19,20,17,31,32,28,26,22,17,8,13,5,14,9,5,0,4,0,0,1,0,1,0,0,0,0,0,0,0
2013,1,179,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,1,3,1,2,2,2,4,4,2,12,18,7,4,6,12,18,16,11,4,8,4,4,3,2,4,1,3,0,2,0,2,1,0,0,1,2,3,1,0
2013,4,472,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,2,3,3,6,9,12,14,39,38,35,34,40,22,29,30,24,29,21,16,14,6,8,10,4,1,3,5,2,1,1,1,0,2,1,0,1,1
2013,7,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,6,6,4,3,11,10,17,29,24,41,39,34,34,23,20,23,16,11,9,9,3,5,1,4,0,5,1,1,0,0,1,1,2,1,1,1
2013,10,214,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,1,1,1,1,5,4,7,14,20,14,18,17,11,16,18,15,14,5,5,8,3,1,5,1,0,0,2,0,0,2,0,0,0,0,0,0,0
2014,1,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,3,4,6,7,5,8,9,11,16,18,18,15,13,14,10,8,9,12,5,7,8,8,4,4,2,2,2,2,1,1,0,0,0,2
2014,4,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,2,2,5,0,7,12,19,25,22,32,26,29,28,29,25,32,32,14,10,7,3,4,6,5,1,3,2,3,2,0,0,0,0,1,0,0,1
2014,7,520,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,2,2,2,4,1,7,4,19,20,27,31,36,38,49,43,52,34,30,21,18,22,13,7,10,4,4,4,2,2,3,1,2,1,0,0,0,0,0,0
2014,10,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,3,5,8,11,16,22,16,30,25,17,29,31,24,27,20,13,13,6,6,2,6,1,1,0,0,0,1,0,0,0,1,0,1,1,0
2015,1,285,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,0,2,2,4,5,6,8,6,14,14,24,18,18,28,15,21,20,8,11,11,9,4,5,5,9,3,3,2,3,0,0,0,0,0,1,0,0,0,0
2015,4,514,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,1,6,4,3,8,11,15,28,28,40,38,41,45,33,27,34,34,23,21,17,12,7,6,9,3,1,2,3,2,1,2,1,0,0,1,2,0,0
2015,7,591,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3,4,3,6,12,11,15,26,28,28,37,43,43,37,40,34,36,30,18,18,20,18,21,14,10,5,6,0,5,0,4,2,2,2,1,0,3,0,0
2015,10,802,0,0,0,0,0,0,0,0,0,0,0,1,2,4,3,4,4,3,1,4,6,10,12,23,22,35,46,57,40,60,66,57,51,38,44,30,38,26,23,18,16,6,9,10,8,3,6,4,4,1,1,2,3,0,1
2016,1,386,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,4,3,7,4,11,20,19,13,25,25,34,30,22,22,31,17,15,9,10,15,9,5,0,2,7,2,2,1,1,4,3,4,3,0,3,0,0
2016,4,525,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,3,5,5,2,2,4,5,15,8,31,32,44,35,31,48,31,30,31,23,27,13,14,17,21,3,7,5,5,3,2,2,3,2,2,0,2,0,3,0,4
2016,7,373,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,5,6,4,4,2,3,2,14,2,14,22,22,25,15,29,25,23,30,30,15,7,17,14,7,6,4,2,4,4,2,0,1,0,2,0,2,0,0,0,1
2016,10,393,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,4,11,3,1,4,6,8,6,14,16,22,33,33,31,23,29,29,20,19,11,10,14,10,8,4,2,3,2,3,1,1,0,2,0,1,0,0,1,0
2017,1,148,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,1,1,3,3,5,5,6,4,7,8,8,11,11,10,13,4,9,8,4,5,5,5,2,1,3,0,0,0,0,0,0,0,0,0,1,0,0
2017,4,298,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,0,7,6,6,9,12,18,17,22,19,22,28,26,16,17,13,13,8,8,7,2,2,1,3,0,2,1,2,1,1,1,1,0,0,0,1
2017,7,407,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,2,0,2,2,5,10,14,16,26,37,31,39,41,23,39,24,24,20,13,8,8,5,1,4,1,0,1,1,0,3,0,1,0,2,0,0,0,0
2017,10,210,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,1,3,2,1,5,8,9,22,23,17,11,17,9,10,16,11,4,6,2,6,4,2,3,1,2,2,2,0,0,2,0,0,1,0,0,2,0
2018,1,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,3,6,5,5,4,6,10,9,3,11,12,6,5,2,2,4,1,3,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2018,4,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,5,6,11,9,15,18,30,31,29,17,28,24,16,18,8,13,8,8,5,3,8,9,3,1,1,1,0,1,0,0,0,1,1,0
2018,7,359,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,2,1,2,6,4,16,16,24,28,30,32,36,25,20,27,16,13,10,7,13,5,3,6,3,3,1,4,0,0,0,1,0,0,0,0,0,0
